ID,Typ,Artikelnummer,"GTIN, UPC, EAN oder ISBN",Name,Veröffentlicht,"Ist hervorgehoben?","Sichtbarkeit im Katalog",Kurzbeschreibung,Beschreibung,"Datum, an dem Angebotspreis beginnt","Datum, an dem Angebotspreis endet",Steuerstatus,Steuerklasse,Vorrätig?,Lager,"Geringe Lagermenge","Lieferrückstande erlaubt?","Nur einzeln verkaufen?","Gewicht (kg)","Länge (cm)","Breite (cm)","Höhe (cm)","Kundenbewertungen erlauben?","Hinweis zum Kauf",Angebotspreis,"Regulärer Preis",Kategorien,Schlagwörter,Versandklasse,Bilder,Downloadlimit,"Ablauftage des Downloads","Übergeordnetes Produkt","Gruppierte Produkte",Zusatzverkäufe,"Cross-Sells (Querverkäufe)","Externe URL",Button-Text,Position,Marken,"Attribut 1 Name","Attribut 1 Wert(e)","Attribut 1 Sichtbar","Attribut 1 Global","Attribut 2 Name","Attribut 2 Wert(e)","Attribut 2 Sichtbar","Attribut 2 Global","Attribut 3 Name","Attribut 3 Wert(e)","Attribut 3 Sichtbar","Attribut 3 Global","Attribut 4 Name","Attribut 4 Wert(e)","Attribut 4 Sichtbar","Attribut 4 Global","Attribut 5 Name","Attribut 5 Wert(e)","Attribut 5 Sichtbar","Attribut 5 Global","Meta: _wp_page_template","Meta: _aioseo_keywords","Meta: _aioseo_og_article_section","Meta: _aioseo_og_article_tags","Meta: _monsterinsights_skip_tracking","Meta: _monsterinsights_sitenote_active","Meta: _uf_disable_surveys","Attribut 6 Name","Attribut 6 Wert(e)","Attribut 6 Sichtbar","Attribut 6 Global"
7130,simple,Akra061,,"10x Drostanolone Enanthate",1,1,visible,"Drostanolone Enanthate von Akra Labs liefert saubere Gains. Der Wirkstoff fördert Muskelhärte und Definition, perfekt für Bodybuilder, die shredded werden wollen.","Drostanolone Enanthate von Akra Labs ist ideal für Bodybuilder, die saubere Gains und einen shredded Look anstreben. Der Wirkstoff steigert die Muskelhärte und Definition, ohne Wasserretention, was es zum perfekten Tool für die Definitionsphase macht. Für Hardcore-Sportler bietet dieses Produkt eine präzise Unterstützung, um Ästhetik und Kraft zu maximieren. Mit Drostanolone Enanthate präsentierst du einen Körper, der im Gym und auf der Bühne beeindruckt.",,,taxable,,1,,,0,0,,,,,1,,400,"430,00","Akra Labs, Drostanolon, Injektionen",,"DE Lager 3","https://www.blitzschnell.co/wp-content/uploads/2025/04/AkraDrostEWhite-1000x1000-1.webp, https://www.blitzschnell.co/wp-content/uploads/2025/04/17ZAYH953SRKLWUMB60F-1000x1000-1.webp",,,,,,,,,0,,Hersteller,"Akra Labs",1,1,Wirkstoff,Drostanolon,1,1,Packungsgröße,"Nicht spezifiziert",1,1,Trägerstoff,Ölbasis,0,0,,,,,,,,,,,,,,,
7131,simple,Akra062,,"10x Trenbolone Acetate",1,1,visible,"Trenbolone Acetate von Akra Labs pusht deine Gains. Der Wirkstoff steigert die Proteinsynthese, ideal für Bodybuilder, die Muskelmasse und Kraft wollen.","Trenbolone Acetate von Akra Labs ist dein Booster für explosive Gains. Der Wirkstoff fördert die Proteinsynthese, beschleunigt den Muskelaufbau und steigert die Kraft – perfekt für Hardcore-Sportler, die Masse und Leistung wollen. Dieses Produkt unterstützt die Fettverbrennung und optimiert die Regeneration, damit du jedes Workout dominierst. Mit Trenbolone Acetate sicherst du dir die Physis, die im Gym und auf der Bühne beeindruckt.",,,taxable,,1,,,0,0,,,,,1,,350,"380,00","Akra Labs, Injektionen, Trenbolon",,"DE Lager 3","https://www.blitzschnell.co/wp-content/uploads/2025/04/AkraTrenAWhite-1000x1000-1.webp, https://www.blitzschnell.co/wp-content/uploads/2025/04/UQZ2PJS39C6FVDYEHX8A-1000x1000-1.webp",,,,,,,,,0,,Hersteller,"Akra Labs",1,1,Wirkstoff,Trenbolon,1,1,Packungsgröße,"Nicht spezifiziert",1,1,Trägerstoff,Ölbasis,0,0,,,,,,,,,,,,,,,
7132,simple,Akra063,,"10x Trenbolone Enanthate",1,1,visible,"Trenbolone Enanthate von Akra Labs maximiert deine Gains. Der Wirkstoff optimiert die Proteinsynthese, ideal für Bodybuilder, die Muskelmasse wollen.","Trenbolone Enanthate von Akra Labs liefert die Power für außergewöhnliche Gains. Der Wirkstoff steigert die Proteinsynthese, fördert den Muskelaufbau und optimiert die Regeneration – perfekt für Hardcore-Sportler, die Masse und Kraft wollen. Dieses Produkt unterstützt die Fettverbrennung und steigert die Ausdauer, damit du jedes Workout meisterst. Mit Trenbolone Enanthate erreichst du eine Physis, die im Bodybuilding Maßstäbe setzt.",,,taxable,,1,,,0,0,,,,,1,,450,"490,00","Akra Labs, Injektionen, Trenbolon",,"DE Lager 3","https://www.blitzschnell.co/wp-content/uploads/2025/04/AkraTrenEWhite-1000x1000-1-1.webp, https://www.blitzschnell.co/wp-content/uploads/2025/04/OGTQI2LHSX1CVU05BE47-1000x1000-1.webp",,,,,,,,,0,,Hersteller,"Akra Labs",1,1,Wirkstoff,Trenbolon,1,1,Packungsgröße,"Nicht spezifiziert",1,1,Trägerstoff,Ölbasis,0,0,,,,,,,,,,,,,,,
7133,simple,Akra064,,"10x Boldenone Undecylenate",1,1,visible,"Boldenone Undecylenate von Akra Labs pusht deine Gains. Der Wirkstoff fördert Muskelaufbau und Ausdauer, ideal für Bodybuilder, die Masse wollen.","Boldenone Undecylenate von Akra Labs ist dein Booster für massive Gains. Der Wirkstoff unterstützt die Proteinsynthese und steigert die Muskelmasse, während die erhöhte Ausdauer dir längere, intensivere Workouts ermöglicht. Für Hardcore-Sportler, die Kraft und einen beeindruckenden Körperbau anstreben, ist dieses Produkt ideal. Die verbesserte Sauerstoffversorgung optimiert deine Performance im Gym. Mit Boldenone Undecylenate erreichst du die Physis, die im Bodybuilding zählt.",,,taxable,,1,,,0,0,,,,,1,,360,"390,00","Akra Labs, Boldenon, Injektionen",,"DE Lager 3","https://www.blitzschnell.co/wp-content/uploads/2025/04/AkraBoldUWhite-1000x1000-1.webp, https://www.blitzschnell.co/wp-content/uploads/2025/04/HJRVOIBPNL9KZ3GU085F-1000x1000-1.webp",,,,,,,,,0,,Hersteller,"Akra Labs",1,1,Wirkstoff,Boldenon,1,1,Packungsgröße,"Nicht spezifiziert",1,1,Trägerstoff,Ölbasis,0,0,,,,,,,,,,,,,,,
7134,simple,Akra065,,"10x Nandrolone Phenylpropionate",1,1,visible,"Nandrolone Phenylpropionate von Akra Labs pusht deine Gains. Der Wirkstoff fördert Muskelaufbau und Regeneration, ideal für Bodybuilder, die Masse wollen.","Nandrolone Phenylpropionate von Akra Labs liefert die Power für beeindruckende Gains. Der Wirkstoff unterstützt die Proteinsynthese, beschleunigt den Muskelaufbau und optimiert die Regeneration – ideal für Hardcore-Sportler, die Masse und Kraft wollen. Dieses Produkt steigert die Ausdauer und unterstützt die Gelenkgesundheit, damit du jedes Workout dominierst. Mit Nandrolone Phenylpropionate sicherst du dir die Physis, die im Gym und auf der Bühne beeindruckt.",,,taxable,,1,,,0,0,,,,,1,,220,"250,00","Akra Labs, Injektionen, Nandrolon",,"DE Lager 3","https://www.blitzschnell.co/wp-content/uploads/2025/04/AkraDecaNew-1000x1000-1.webp, https://www.blitzschnell.co/wp-content/uploads/2025/04/NPP0408-1000x1000-1.webp",,,,,,,,,0,,Hersteller,"Akra Labs",1,1,Wirkstoff,Nandrolon,1,1,Packungsgröße,"Nicht spezifiziert",1,1,Trägerstoff,Ölbasis,0,0,,,,,,,,,,,,,,,
7135,simple,Akra066,,"10x Nandrolone Decanoate",1,1,visible,"Nandrolone Decanoate von Akra Labs maximiert deine Gains. Der Wirkstoff steigert die Proteinsynthese, ideal für Bodybuilder, die Muskelmasse wollen.","Nandrolone Decanoate von Akra Labs ist dein Schlüssel für massive Gains. Der Wirkstoff fördert die Proteinsynthese, beschleunigt den Muskelaufbau und unterstützt die Regeneration – perfekt für Hardcore-Sportler, die Masse und Kraft wollen. Dieses Produkt verbessert die Gelenkgesundheit und steigert die Ausdauer, damit du jedes Workout meisterst. Mit Nandrolone Decanoate erreichst du eine Physis, die im Bodybuilding Maßstäbe setzt.",,,taxable,,1,,,0,0,,,,,1,,330,"350,00","Akra Labs, Injektionen, Nandrolon",,"DE Lager 3","https://www.blitzschnell.co/wp-content/uploads/2025/04/AkraDecaWhite-1000x1000-1.webp, https://www.blitzschnell.co/wp-content/uploads/2025/04/AkraDecaAnalyse23-1000x1000-1.webp",,,,,,,,,0,,Hersteller,"Akra Labs",1,1,Wirkstoff,Nandrolon,1,1,Packungsgröße,"Nicht spezifiziert",1,1,Trägerstoff,Ölbasis,0,0,,,,,,,,,,,,,,,
7136,simple,Dria001,,"100 IU Somatropin HGH Powder",1,0,visible,"Somatropin HGH maximiert deine Gains. Der Wirkstoff optimiert die Proteinsynthese, fördert Muskelaufbau und beschleunigt die Regeneration – perfekt für Hardcore-Sportler, die shredded werden wollen.","Somatropin HGH von Driada Medical liefert die Grundlage für beeindruckende Gains. Der Wirkstoff Humanes Wachstumshormon steigert die Proteinsynthese, wodurch du Muskelmasse schneller aufbaust und deine Regeneration nach intensiven Sessions optimierst. Für Bodybuilder und Hardcore-Sportler ist dieses Produkt ein Gamechanger, um Kraft, Ausdauer und einen shredded Look zu erreichen. Die hormonelle Unterstützung durch HGH verbessert die Fettverbrennung und gibt dir den entscheidenden Push, um deine Trainingsziele zu dominieren. Mit Somatropin HGH hebst du dein Training auf ein neues Level.",,,taxable,,0,,,0,0,,,,,1,,,"180,00","Driada Medical, Peptide, Somatropin",,"EU Lager 2",https://www.blitzschnell.co/wp-content/uploads/2025/04/driada-hgh-1000x1000-1.webp,,,,,,,,,0,,Hersteller,"Diadra Medical",1,1,Wirkstoff,Somatropin,1,1,Packungsgröße,"100 IU (10 Vials à 10 IU)",1,1,Trägerstoff,"Bakteriostatisches Wasser",0,0,,,,,,,,,,,,,,,
7137,simple,Dria002,,"100 IU Somatropin HGH Liquid",1,0,visible,"Somatropin HGH Liquid pusht deine Gains. Der Wirkstoff fördert die Proteinsynthese und Regeneration, ideal für Bodybuilder, die maximale Muskelmasse wollen.","Somatropin HGH Liquid von Driada Medical ist dein Partner für massive Gains. Der Wirkstoff Humanes Wachstumshormon steigert die Proteinsynthese, beschleunigt den Muskelaufbau und optimiert die Regeneration nach harten Workouts. Für Hardcore-Sportler bietet dieses Produkt eine präzise Unterstützung, um Kraft und einen shredded Look zu erreichen. Die verbesserte Fettverbrennung und Energie helfen dir, jedes Training zu dominieren. Mit Somatropin HGH Liquid sicherst du dir die Performance, die deine Physis auf Top-Niveau hebt.",,,taxable,,0,,,0,0,,,,,1,,,"180,00","Driada Medical, Peptide, Somatropin",,"EU Lager 2",https://www.blitzschnell.co/wp-content/uploads/2025/04/hgh-powder-mockup-1000x1000w-1000x1000-1.webp,,,,,,,,,0,,Hersteller,"Diadra Medical",1,1,Wirkstoff,Somatropin,1,1,Packungsgröße,"100 IU (10 Vials à 10 IU)",1,1,Trägerstoff,"Bakteriostatisches Wasser",0,0,,,,,,,,,,,,,,,
7138,simple,Dria003,,"Anadrolus (Oxymetholone)",1,0,visible,"Anadrolus mit Oxymetholone pusht deine Gains. Der Wirkstoff steigert die Proteinsynthese, ideal für Bodybuilder, die massive Muskelmasse wollen.","Anadrolus von Driada Medical liefert explosive Gains für Bodybuilder. Der Wirkstoff Oxymetholone fördert die Proteinsynthese, beschleunigt den Muskelaufbau und steigert die Kraft – perfekt für Hardcore-Sportler, die Masse aufbauen wollen. Dieses Produkt unterstützt die Energie und Ausdauer, damit du jedes Workout dominierst. Mit Anadrolus sicherst du dir die Power, die deinen Körper im Gym und auf der Bühne beeindruckend macht.",,,taxable,,0,,,0,0,,,,,1,,,"33,00","Driada Medical, Oxymetholon, Tabletten",,"EU Lager 2","https://www.blitzschnell.co/wp-content/uploads/2025/04/driada-medical-anadrolus-oxymetholone-tabs-1000x1000-1.webp, https://www.blitzschnell.co/wp-content/uploads/2025/04/Anadrolus.webp",,,,,,,,,0,,Hersteller,"Diadra Medical",1,1,Wirkstoff,Oxymetholon,1,1,Packungsgröße,"50 Tabletten à 50 mg",1,1,Trägerstoff,"Neutraler Trägerstoff",0,0,,,,,,,,,,,,,,,
7139,simple,Dria004,,"Anavaros (Oxandrolone)",1,0,visible,"Anavaros mit Oxandrolone macht dich shredded. Der Wirkstoff fördert Muskelhärte und Fettverbrennung, ideal für Bodybuilder in der Definition.","Anavaros von Driada Medical ist dein Schlüssel für einen shredded Look. Der Wirkstoff Oxandrolone steigert die Muskelhärte und unterstützt die Fettverbrennung, was es ideal für Hardcore-Sportler in der Definitionsphase macht. Dieses Produkt fördert die Ästhetik und Kraft, ohne Wasserretention. Mit Anavaros sicherst du dir die Präzision, die deine Gains im Gym und auf der Bühne hervorhebt.",,,taxable,,0,,,0,0,,,,,1,,,"45,00","Driada Medical, Oxandrolon, Tabletten",,"EU Lager 2","https://www.blitzschnell.co/wp-content/uploads/2025/04/driada-medical-anavaros-oxandrolone-tabs-1000x1000-1.webp, https://www.blitzschnell.co/wp-content/uploads/2025/04/Anavaros.webp",,,,,,,,,0,,Hersteller,"Diadra Medical",1,1,Wirkstoff,Oxandrolon,1,1,Packungsgröße,"50 Tabletten à 10 mg",1,1,Trägerstoff,"Neutraler Trägerstoff",0,0,,,,,,,,,,,,,,,
7140,simple,Dria005,,"Andriolos (Testosterone Undecanoate)",1,0,visible,"Andriolos mit Testosterone Undecanoate pusht deine Gains. Der Wirkstoff steigert die Proteinsynthese, ideal für Bodybuilder, die Muskelmasse wollen.","Andriolos von Driada Medical liefert die Power für beeindruckende Gains. Der Wirkstoff Testosterone Undecanoate fördert die Proteinsynthese, beschleunigt den Muskelaufbau und steigert die Kraft – ideal für Hardcore-Sportler, die Masse aufbauen wollen. Dieses Produkt unterstützt die hormonelle Balance und optimiert die Regeneration, damit du jedes Workout dominierst. Mit Andriolos sicherst du dir die Physis, die im Gym und auf der Bühne beeindruckt.",,,taxable,,0,,,0,0,,,,,1,,,"35,00","Driada Medical, Injektionen, Testosteron",,"EU Lager 2","https://www.blitzschnell.co/wp-content/uploads/2025/04/driada-medical-andriolos-testosterone-undecanoate-injection-1000x1000-1.webp, https://www.blitzschnell.co/wp-content/uploads/2025/04/Andriolos.webp",,,,,,,,,0,,Hersteller,"Diadra Medical",1,1,Wirkstoff,Testosteron,1,1,Packungsgröße,"10 ml Vial à 250 mg/ml",1,1,Trägerstoff,Ölbasis,0,0,,,,,,,,,,,,,,,
7141,simple,Dria006,,"Andriolos 10ml Vial (Testosterone Undecanoate)",1,0,visible,"Andriolos 10ml mit Testosterone Undecanoate maximiert deine Gains. Der Wirkstoff optimiert die Proteinsynthese, ideal für Bodybuilder, die Muskelmasse wollen.","Andriolos 10ml von Driada Medical ist dein Schlüssel für massive Gains. Der Wirkstoff Testosterone Undecanoate steigert die Proteinsynthese, fördert den Muskelaufbau und optimiert die Regeneration – perfekt für Hardcore-Sportler, die Kraft und Masse wollen. Dieses Produkt unterstützt die hormonelle Balance und steigert die Ausdauer, damit du jedes Workout meisterst. Mit Andriolos 10ml erreichst du eine Physis, die im Bodybuilding Maßstäbe setzt.",,,taxable,,0,,,0,0,,,,,1,,,"30,00","Driada Medical, Injektionen, Testosteron",,"EU Lager 2","https://www.blitzschnell.co/wp-content/uploads/2025/04/driada-testu-vial-1000x1000-1.webp, https://www.blitzschnell.co/wp-content/uploads/2025/04/Andriolos.webp",,,,,,,,,0,,Hersteller,"Diadra Medical",1,1,Wirkstoff,Testosteron,1,1,Packungsgröße,"10 ml Vial à 250 mg/ml",1,1,Trägerstoff,Ölbasis,0,0,,,,,,,,,,,,,,,
7142,simple,Dria007,,"Arimidyn (Anastrozole)",1,0,visible,"Arimidyn mit Anastrozole optimiert deine Hormonbalance. Der Wirkstoff reguliert Östrogen, ideal für Bodybuilder, die Gains und Definition schützen wollen.","Arimidyn von Driada Medical unterstützt Bodybuilder, die ihre Gains und Definition maximieren wollen. Der Wirkstoff Anastrozole hemmt die Östrogenproduktion, wodurch die hormonelle Balance optimiert wird – perfekt für Hardcore-Sportler in intensiven Zyklen. Dieses Produkt hilft, Muskelmasse zu erhalten und einen shredded Look zu fördern, indem es unerwünschte Effekte minimiert. Mit Arimidyn sicherst du dir die hormonelle Kontrolle, die deine Leistung und Ästhetik auf Top-Niveau hält.",,,taxable,,0,,,0,0,,,,,1,,,"29,00","Anastrozol, Driada Medical, Post Cycle, Tabletten",,"EU Lager 2","https://www.blitzschnell.co/wp-content/uploads/2025/04/driada-medical-arimidyn-anastrozole-tabs-1000x1000-1.webp, https://www.blitzschnell.co/wp-content/uploads/2025/04/Test-Anastro.webp",,,,,,,,,0,,Hersteller,"Diadra Medical",1,1,Wirkstoff,Anastrozol,1,1,Packungsgröße,"50 Tabletten à 1 mg",1,1,Trägerstoff,"Neutraler Trägerstoff",0,0,,,,,,,,,,,,,,,
7143,simple,Dria008,,"Aromalyn (Exemestane)",1,0,visible,"Aromalyn mit Exemestane optimiert deine Hormonbalance. Der Wirkstoff reguliert Östrogen, ideal für Bodybuilder, die Gains und Definition schützen wollen.","Aromalyn von Driada Medical unterstützt Bodybuilder, die ihre Gains und Definition maximieren wollen. Der Wirkstoff Exemestane hemmt die Östrogenproduktion und sorgt für eine optimale hormonelle Balance, was für Hardcore-Sportler entscheidend ist. Dieses Produkt hilft, Muskelmasse zu erhalten und einen shredded Look zu fördern. Mit Aromalyn sicherst du dir die hormonelle Kontrolle, die deine Leistung und Ästhetik auf Top-Niveau hält.",,,taxable,,0,,,0,0,,,,,1,,,"48,00","Driada Medical, Exemestan, Post Cycle, Tabletten",,"EU Lager 2",https://www.blitzschnell.co/wp-content/uploads/2025/04/driada-medical-aromalyn-exemestane-tabs-1000x1000-1.webp,,,,,,,,,0,,Hersteller,"Diadra Medical",1,1,Wirkstoff,Exemestan,1,1,Packungsgröße,"50 Tabletten à 25 mg",1,1,Trägerstoff,"Neutraler Trägerstoff",0,0,,,,,,,,,,,,,,,
7144,simple,Dria009,,"Boldelad (Boldenone Undecylenate)",1,0,visible,"Boldelad mit Boldenone Undecylenate pusht deine Gains. Der Wirkstoff fördert Muskelaufbau und Ausdauer, ideal für Bodybuilder, die Masse wollen.","Boldelad von Driada Medical ist dein Booster für massive Gains. Der Wirkstoff Boldenone Undecylenate unterstützt die Proteinsynthese und steigert die Muskelmasse, während die erhöhte Ausdauer dir längere, intensivere Workouts ermöglicht. Für Hardcore-Sportler, die Kraft und einen beeindruckenden Körperbau anstreben, ist dieses Produkt ideal. Die verbesserte Sauerstoffversorgung optimiert deine Performance im Gym. Mit Boldelad erreichst du die Physis, die im Bodybuilding zählt.",,,taxable,,0,,,0,0,,,,,1,,,"38,00","Boldenon, Driada Medical, Injektionen",,"EU Lager 2","https://www.blitzschnell.co/wp-content/uploads/2025/04/driada-medical-boldelad-boldenone-undecylenate-1000x1000-1.webp, https://www.blitzschnell.co/wp-content/uploads/2025/04/boldelad.webp",,,,,,,,,0,,Hersteller,"Diadra Medical",1,1,Wirkstoff,Boldenon,1,1,Packungsgröße,"10 ml Vial à 250 mg/ml",1,1,Trägerstoff,Ölbasis,0,0,,,,,,,,,,,,,,,
7145,simple,Dria010,,"Boldelad 10ml Vial (Boldenone Undecylenate)",1,0,visible,"Boldelad 10ml mit Boldenone Undecylenate liefert massive Gains. Der Wirkstoff fördert Muskelaufbau und Ausdauer, ideal für Bodybuilder, die Masse wollen.","Boldelad 10ml von Driada Medical ist dein Schlüssel für beeindruckende Gains. Der Wirkstoff Boldenone Undecylenate unterstützt die Proteinsynthese, beschleunigt den Muskelaufbau und steigert die Ausdauer – perfekt für Hardcore-Sportler, die Masse und Kraft wollen. Dieses Produkt optimiert die Sauerstoffversorgung, damit du längere Workouts dominierst. Mit Boldelad 10ml sicherst du dir die Physis, die im Gym und auf der Bühne beeindruckt.",,,taxable,,0,,,0,0,,,,,1,,,"38,00","Boldenon, Driada Medical, Injektionen",,"EU Lager 2","https://www.blitzschnell.co/wp-content/uploads/2025/04/driada-bold-10ml-1000x1000-1.webp, https://www.blitzschnell.co/wp-content/uploads/2025/04/boldelad.webp",,,,,,,,,0,,Hersteller,"Diadra Medical",1,1,Wirkstoff,Boldenon,1,1,Packungsgröße,"10 ml Vial à 250 mg/ml",1,1,Trägerstoff,Ölbasis,0,0,,,,,,,,,,,,,,,
7146,simple,Dria011,,"Cypilos (Testosterone Cypionate)",1,0,visible,"Cypilos mit Testosterone Cypionate maximiert deine Gains. Der Wirkstoff optimiert die Proteinsynthese, ideal für Bodybuilder, die Muskelmasse wollen.","Cypilos von Driada Medical ist dein Schlüssel für massive Gains. Der Wirkstoff Testosterone Cypionate steigert die Proteinsynthese, fördert den Muskelaufbau und optimiert die Regeneration – perfekt für Hardcore-Sportler, die Kraft und Masse wollen. Dieses Produkt unterstützt die hormonelle Balance und steigert die Ausdauer, damit du jedes Workout meisterst. Mit Cypilos erreichst du eine Physis, die im Bodybuilding Maßstäbe setzt.",,,taxable,,0,,,0,0,,,,,1,,,"35,00","Driada Medical, Injektionen, Testosteron",,"EU Lager 2","https://www.blitzschnell.co/wp-content/uploads/2025/04/driada-medical-cypilos-testosterone-cypionate-1000x1000-1.webp, https://www.blitzschnell.co/wp-content/uploads/2025/04/Cypilos.webp",,,,,,,,,0,,Hersteller,"Diadra Medical",1,1,Wirkstoff,Testosteron,1,1,Packungsgröße,"10 ml Vial à 250 mg/ml",1,1,Trägerstoff,Ölbasis,0,0,,,,,,,,,,,,,,,
7147,simple,Dria012,,"Cypilos 10ml Vial (Testosterone Cypionate)",1,0,visible,"Cypilos 10ml mit Testosterone Cypionate pusht deine Gains. Der Wirkstoff steigert die Proteinsynthese, ideal für Bodybuilder, die Muskelmasse wollen.","Cypilos 10ml von Driada Medical liefert die Power für beeindruckende Gains. Der Wirkstoff Testosterone Cypionate fördert die Proteinsynthese, beschleunigt den Muskelaufbau und steigert die Kraft – ideal für Hardcore-Sportler, die Masse aufbauen wollen. Dieses Produkt unterstützt die hormonelle Balance und optimiert die Regeneration, damit du jedes Workout dominierst. Mit Cypilos 10ml sicherst du dir die Physis, die im Gym und auf der Bühne beeindruckt.",,,taxable,,0,,,0,0,,,,,1,,,"30,00","Driada Medical, Injektionen, Testosteron",,"EU Lager 2","https://www.blitzschnell.co/wp-content/uploads/2025/04/driada-testc-vial-1000x1000-1.webp, https://www.blitzschnell.co/wp-content/uploads/2025/04/Cypilos.webp",,,,,,,,,0,,Hersteller,"Diadra Medical",1,1,Wirkstoff,Testosteron,1,1,Packungsgröße,"10 ml Vial à 250 mg/ml",1,1,Trägerstoff,Ölbasis,0,0,,,,,,,,,,,,,,,
7148,simple,Dria013,,"Dinabolyn (Methandienone)",1,0,visible,"Dinabolyn mit Methandienane pusht deine Gains. Der Wirkstoff steigert die Proteinsynthese, ideal für Bodybuilder, die massive Muskelmasse wollen.","Dinabolyn von Driada Medical ist dein Booster für explosive Gains. Der Wirkstoff Methandienane fördert die Proteinsynthese, beschleunigt den Muskelaufbau und steigert die Kraft – perfekt für Hardcore-Sportler, die Masse aufbauen wollen. Dieses Produkt unterstützt die Energie und Ausdauer, damit du jedes Workout dominierst. Mit Dinabolyn sicherst du dir die Power, die deinen Körper im Gym und auf der Bühne beeindruckend macht.",,,taxable,,0,,,0,0,,,,,1,,,"29,00","Driada Medical, Methandienon, Tabletten",,"EU Lager 2","https://www.blitzschnell.co/wp-content/uploads/2025/04/driada-medical-dinabolyn-methandrostenolone-tabs-1000x1000-1.webp, https://www.blitzschnell.co/wp-content/uploads/2025/04/Dinabolyn.webp",,,,,,,,,0,,Hersteller,"Diadra Medical",1,1,Wirkstoff,Methandienon,1,1,Packungsgröße,"100 Tabletten à 10 mg",1,1,Trägerstoff,"Neutraler Trägerstoff",0,0,,,,,,,,,,,,,,,
7149,simple,Dria014,,"Drostargos (Drostanolone Enanthate)",1,0,visible,"Drostargos mit Drostanolone Enanthate liefert saubere Gains. Der Wirkstoff fördert Muskelhärte und Definition, perfekt für Bodybuilder, die shredded werden wollen.","Drostargos von Driada Medical ist ideal für Bodybuilder, die saubere Gains und einen shredded Look anstreben. Der Wirkstoff Drostanolone Enanthate steigert die Muskelhärte und Definition, ohne Wasserretention, was es zum perfekten Tool für die Definitionsphase macht. Für Hardcore-Sportler bietet dieses Produkt eine präzise Unterstützung, um Ästhetik und Kraft zu maximieren. Mit Drostargos präsentierst du einen Körper, der im Gym und auf der Bühne beeindruckt.",,,taxable,,0,,,0,0,,,,,1,,,"48,00","Driada Medical, Drostanolon, Injektionen",,"EU Lager 2","https://www.blitzschnell.co/wp-content/uploads/2025/04/driada-medical-drostargos-drostanalone-enanthate-1000x1000-1.webp, https://www.blitzschnell.co/wp-content/uploads/2025/04/Drostargos.webp",,,,,,,,,0,,Hersteller,"Diadra Medical",1,1,Wirkstoff,Drostanolon,1,1,Packungsgröße,"10 ml Vial à 200 mg/ml",1,1,Trägerstoff,Ölbasis,0,0,,,,,,,,,,,,,,,
7150,simple,Dria015,,"Drostargos 10ml Vial (Drostanolone Enanthate)",1,0,visible,"Drostargos 10ml mit Drostanolone Enanthate optimiert deine Definition. Der Wirkstoff fördert Muskelhärte, ideal für Bodybuilder, die einen shredded Look wollen.","Drostargos 10ml von Driada Medical ist dein Partner für maximale Definition. Der Wirkstoff Drostanolone Enanthate unterstützt die Muskelhärte und fördert einen shredded Look, ohne Wasserretention – perfekt für Hardcore-Sportler in der Definitionsphase. Dieses Produkt steigert die Ästhetik und Kraft, damit du im Gym und auf der Bühne herausstichst. Mit Drostargos 10ml erreichst du eine Physis, die Präzision und Leistung vereint.",,,taxable,,0,,,0,0,,,,,1,,,"48,00","Driada Medical, Drostanolon, Injektionen",,"EU Lager 2","https://www.blitzschnell.co/wp-content/uploads/2025/04/driada-droste-vial-1000x1000-1.webp, https://www.blitzschnell.co/wp-content/uploads/2025/04/Drostargos.webp",,,,,,,,,0,,Hersteller,"Diadra Medical",1,1,Wirkstoff,Drostanolon,1,1,Packungsgröße,"10 ml Vial à 200 mg/ml",1,1,Trägerstoff,Ölbasis,0,0,,,,,,,,,,,,,,,
7151,simple,Dria016,,"Femaralyn (Letrozole)",1,0,visible,"Femaralyn mit Letrozole optimiert deine Hormonbalance. Der Wirkstoff reguliert Östrogen, perfekt für Bodybuilder, die Gains und Definition schützen wollen.","Femaralyn von Driada Medical ist ideal für Bodybuilder, die ihre Gains und Definition maximieren wollen. Der Wirkstoff Letrozole hemmt die Östrogenproduktion und sorgt für eine optimale hormonelle Balance, was für Hardcore-Sportler entscheidend ist. Dieses Produkt unterstützt die Erhaltung von Muskelmasse und fördert einen shredded Look. Mit Femaralyn sicherst du dir die hormonelle Kontrolle, die deine Leistung und Ästhetik auf Top-Niveau hält.",,,taxable,,0,,,0,0,,,,,1,,,"32,00","Driada Medical, Letrozol, Post Cycle, Tabletten",,"EU Lager 2",https://www.blitzschnell.co/wp-content/uploads/2025/04/driada-medical-femaralyn-letrozole-tabs-1000x1000-1.webp,,,,,,,,,0,,Hersteller,"Diadra Medical",1,1,Wirkstoff,Letrozol,1,1,Packungsgröße,"5 mg, 50 Tabletten à 2",1,1,Trägerstoff,"Neutraler Trägerstoff",0,0,,,,,,,,,,,,,,,
